,Cost_ID,TITLE_ID,TITLE,SEASON_LEVEL,SEASON_NUMBER,SEASON_FANOUT,MAPPING_TYPE,SOURCE_TITLE_NAME,CONTENT_TYPE,STUDIO,STATUS,AVAIL,REMOVAL_DATE,PROJECT_ID,KIDS_FAMILY,HUB,AIR_YEAR,MAX_SERIES_ID,MAX_MAPPING_TYPE,LOAD_TIMESTAMP,MAPPING_TYPE_TEMP,Assigned Person,search_title
2836,MAX-AQ-006784,,,,,,,"Unsinkable Molly Brown, The",Movies Acquired,WB,Committed,3/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Harshitha,Unsinkable Molly Brown
2838,HBO-OP-000886,,,,,,,Unt Sam Pollard Projects,Documentary Feature Original,,Committed,,,WCF-10023144,No,HBO OP,,,,11/3/23,0,Harshitha,Unt Sam
2849,MAX-OP-000995,,,,,,,Untitled Holiday Movie 1 ('25),Movies Original,WBP,Uncommitted,,,UNTHOL241,No,Max OP,2025,,,11/3/23,0,Harshitha,Untitled Holiday
2850,MAX-OP-000742,,,,,,,Untitled Holiday Movie 1 (24'),Movies Original,WBP,Uncommitted,,,UNTHOL231,No,Max OP,2024,,,11/3/23,0,Harshitha,Untitled Holiday
2875,MAX-OP-000743,,,,,,,Untitled Holiday Movie 2 ('24),Movies Original,WBP,Uncommitted,,,UNTHOL232,No,Max OP,2024,,,11/3/23,0,Harshitha,Untitled Holiday
2885,MAX-OP-000996,,,,,,,Untitled Holiday Movie 2 ('25),Movies Original,WBP,Uncommitted,,,UNTHOL242,No,Max OP,2025,,,11/3/23,0,Harshitha,Untitled Holiday
2886,MAX-OP-000744,,,,,,,Untitled Holiday Movie 3 ('24),Movies Original,WBP,Uncommitted,,,UNTHOL233,No,Max OP,2024,,,11/3/23,0,Harshitha,Untitled Holiday
2887,MAX-OP-000997,,,,,,,Untitled Holiday Movie 3 ('25),Movies Original,WBP,Uncommitted,,,UNTHOL243,No,Max OP,2025,,,11/3/23,0,Harshitha,Untitled Holiday
14833,MAX-OP-001001,,,,,,,[as] Title Moved to Acquired 3,Movies Acquired,,Committed,,,DTC1312,No,Max OP,,,,11/3/23,0,Zari,[as] Title
14834,MAX-OP-001002,,,,,,,[as] Title Moved to Acquired 4,Movies Acquired,,Committed,,,DTC1312,No,Max OP,,,,11/3/23,0,Zari,[as] Title
14835,MAX-OP-001003,,,,,,,[as] Title Moved to Acquired 5,Movies Acquired,,Committed,,,DTC1312,No,Max OP,,,,11/3/23,0,Zari,[as] Title
8597,MAX-OP-000747,,,,,,,Barney S1A,Kids Content Original,TP,Committed,,,HKF0049,Yes,Max OP,2024,,,11/3/23,0,Michelle,Barney A
8598,MAX-OP-000877,,,,,,,Barney S1B,Kids Content Original,MATTEL,Committed,,,BARNEYS1B,Yes,Max OP,2025,,,11/3/23,0,Michelle,Barney B
8599,MAX-OP-000885,,,,,,,Barney S1C,Kids Content Original,TP,Committed,,,BARNEYS1C,Yes,Max OP,2025,,,11/3/23,0,Michelle,Barney C
8600,MAX-OP-000892,,,,,,,Barney S1D,Kids Content Original,TP,Committed,,,BARNEYS1D,Yes,Max OP,2026,,,11/3/23,0,Michelle,Barney D
8601,MAX-AQ-005744,,,,,,,Bear Grylls S1,Comedy Series Acquired,TBS,Committed,8/12/23,,,No,Max Acquired,2023,,,11/3/23,0,Michelle,Bear Grylls
8602,MAX-OP-000967,,,,,,,Beat the Meat,Unscripted Original,OWN,Committed,,,DTC1412,No,Max OP,2024,,,11/3/23,0,Michelle,Beat the Meat
1915,MAX-AQ-000051,GYEZmpQPTw8M8sgEAAAAQ,,0,,,title,"Benchwarmers, The (Syndi)",Movies Acquired,REVOLUTION STUDIOS,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Michelle,Benchwarmers
8604,HBO-OP-001243,,,,,,,Bill Maher Stand Up Special,Unscripted Original,,Committed,,,WCF-10023243,No,HBO OP,2024,,,11/3/23,0,Michelle,Bill Maher
8605,HBO-OP-000670-P,,,,,,,Bloodmoon Pilot,Drama Series Original,,Committed,,,WCF-10017788,No,HBO OP,2019,,,11/3/23,0,Michelle,Bloodmoon Pilot
8608,HBO-OP-000670,,,,,,,Bloodmoon S1,Drama Series Original,,Committed,,,WCF-10020636,No,HBO OP,,,,11/3/23,0,Michelle,Bloodmoon
8609,MAX-OP-000471,,,,,,,Brandy Hell-Ville,Documentary Feature Original,LIGHTBOX,Committed,,,DTC1342,No,Max OP,2024,,,11/3/23,0,Michelle,Brandy Hell-Ville
8610,MAX-OP-000422,,,,,,,Breath of Fire,Documentary Series Original,CONDE NAST ENTERTAINMENT,Committed,,,DTC1310,No,Max OP,2026,,,11/3/23,0,Michelle,Breath of Fire
8584,Do not use 3691,,,,,,,"BRUCE LEE - HIS LAST DAYS, HIS LAST NIGHTS",Movies Acquired,SHOUT!,Committed,12/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Michelle,BRUCE LEE
8588,Do not use 3692,,,,,,,BRUCE LEE - THE MAN/THE MYTH,Movies Acquired,SHOUT!,Committed,12/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Michelle,BRUCE LEE
8595,Do not use 3000,,,,,,,"BRUCE LEE, THE LEGEND",Movies Acquired,MIRAMAX,Committed,1/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Michelle,BRUCE LEE LEGEND
8596,Do not use 2573,,,,,,,BULLET HEAD,Movies Acquired,LIONS GATE,Committed,9/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Michelle,BULLET HEAD
8611,Do not use 4521,,,,,,,Business Affairs,"Development, Overall Deals, Other",OTHER,Committed,,,,,HBO Acquired,,,,11/3/23,0,Michelle,Business Affairs
8631,Do not use 5949,,,,,,,Business Affairs - ACQ,"Development, Overall Deals, Other",3RD-PARTY,Committed,,,,,HBO Acquired,,,,11/3/23,0,Michelle,Business Affairs
8645,Do not use 2398,,,,,,,CANDYMAN 3: DAY OF THE DEAD,Movies Acquired,LIONS GATE,Committed,7/1/24,,,,HBO Acquired,2024,,,11/3/23,0,Michelle,CANDYMAN 
8648,Do not use 2972,,,,,,,CANDYMAN: FAREWELL TO THE FLESH,Movies Acquired,MGM,Committed,9/1/24,,,,HBO Acquired,2024,,,11/3/23,0,Michelle,FAREWELL
8702,MAX-AQ-006018,,,,,,,Captain Blood (1935),Movies Acquired,WB,Committed,1/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Michelle,Captain Blood
8704,MAX-AQ-002064,,,,,,,"Carbonaro Effect, The - Order #2",Unscripted Acquired,TRUTV,Committed,9/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Michelle,Carbonaro Effect
8711,MAX-AQ-002063,,,,,,,"Carbonaro Effect, The - Season 1",Unscripted Acquired,TRUTV,Committed,6/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Michelle,Carbonaro Effect
8712,MAX-AQ-002065,,,,,,,"Carbonaro Effect, The - Season 2-5",Unscripted Acquired,TRUTV,Committed,12/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Michelle,Carbonaro Effect
8713,MAX-OP-000857,,,,,,,"Care Bear Special #1, 2 (Rainbow Stone, Ginormous)",Kids Content Acquired,"THOSE CHARACTERS FROM CLEVELAND, INC.",Committed,,,CAREBEAR1,Yes,Max OP,2024,,,11/3/23,0,Michelle,Care Bear
8714,MAX-OP-000950,,,,,,,"Care Bear Special #3, 4 (Thousand Wishes, Bad Crowd)",Kids Content Acquired,"THOSE CHARACTERS FROM CLEVELAND, INC.",Committed,,,CAREBEAR2,Yes,Max OP,2024,,,11/3/23,0,Michelle,Care Bear
8715,MAX-OP-000610,,,,,,,"Care Bear Special #5, 6 (Snickering Ghost, Heart Games)",Kids Content Acquired,TP,Committed,,,CAREBEAR3,Yes,Max OP,2024,,,11/3/23,0,Michelle,Care Bear
8716,MAX-AQ-006537,,,,,,,Care Bears: Unlock the Magic - 2022 Specials,Kids Content Acquired,THOSE CHAREACTERS FROM CLEVELAND INC.,Committed,1/1/24,,,Yes,Max Acquired,2024,,,11/3/23,0,Michelle,Care Bears:
8717,MAX-AQ-006538,,,,,,,Care Bears:Unlock Magic (1-52)/Shorts-Co-term Ext.,Kids Content Acquired,THOSE CHAREACTERS FROM CLEVELAND INC.,Committed,2/1/23,,,Yes,Max Acquired,2023,,,11/3/23,0,Michelle,Care Bears:Unlock
8718,MAX-OP-000184,,,,,,,Carole King and James Taylor Just Call Out My Name (CNN),Documentary Feature Original,CNN,Committed,,,DTC1297,No,Max OP,2022,,,11/3/23,0,Michelle,Carole King
8719,MAX-AQ-006024,,,,,,,Cat People (1942),Movies Acquired,WB,Committed,9/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Michelle,Cat People
8721,MAX-AQ-006026,,,,,,,Cat's Eye,Movies Acquired,WB,Committed,10/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Michelle,Cat's Eye
8726,HBO-OP-000573,,,,,,,Celtics Project,Documentary Series Original,,Committed,,,SPT-10024540,No,HBO OP,2025,,,11/3/23,0,Michelle,Celtics Project
8727,MAX-AQ-002179,,,,,,,Chad S1,Comedy Series Acquired,TBS,Committed,4/2/22,,,No,Max Acquired,2022,,,11/3/23,0,Michelle,Chad
8728,MAX-AQ-000789,,,,,,,"Champ, The (1979)",Movies Acquired,WB,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Michelle,Champ
8730,MAX-AQ-005275,,,,,,,Charge of the Light Brigade (1936),Movies Acquired,WB,Committed,7/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Michelle,Charge of
8733,HBO-OP-000835,,,,,,,Charles Stuart Murder,Documentary Series Original,,Committed,,,WCF-10023282,No,HBO OP,2023,,,11/3/23,0,Michelle,Charles Stuart Murder
8734,MAX-OP-000983,,,,,,,Chasing Flavor with Carla Hall,Unscripted Original,FOOD,Committed,,,DTC1413,No,Max OP,2024,,,11/3/23,0,Michelle,Chasing Flavor
8735,HBO-OP-000836,,,,,,,Chicago West Side,Documentary Feature Original,,Committed,,,WCF-10018931,No,HBO OP,,,,11/3/23,0,Michelle,Chicago West Side
8649,Do not use 3132,,,,,,,CHILDREN OF THE CORN 666: ISAACS RETURN,Movies Acquired,MIRAMAX,Committed,1/1/23,,,,HBO Acquired,2023,0cfde899-2b89-463e-a6fb-6325a0f5b49b,manual,11/3/23,0,Michelle,CHILDREN OF
8650,Do not use 3126,,,,,,,CHILDREN OF THE CORN II: THE FINAL SACRIFICE,Movies Acquired,MIRAMAX,Committed,1/1/23,,,,HBO Acquired,2023,d6d0126b-ed87-4e2e-877a-0a2e4ef7887c,manual,11/3/23,0,Michelle,CHILDREN OF
8651,Do not use 3127,,,,,,,CHILDREN OF THE CORN III: URBAN HARVEST,Movies Acquired,MIRAMAX,Committed,1/1/23,,,,HBO Acquired,2023,dc9c935e-5bd4-4c84-a4f8-445f76633c88,manual,11/3/23,0,Michelle,CHILDREN OF
8657,Do not use 3128,,,,,,,CHILDREN OF THE CORN THE GATHERING,Movies Acquired,MIRAMAX,Committed,1/1/23,,,,HBO Acquired,2023,8b161e86-fbce-497f-a8b9-026765b04ca9,manual,11/3/23,0,Michelle,CHILDREN OF
8658,Do not use 3129,,,,,,,CHILDREN OF THE CORN V: FIELDS OF TERROR,Movies Acquired,MIRAMAX,Committed,1/1/23,,,,HBO Acquired,2023,66d806fd-238a-4283-a35a-b11ab6861cb8,manual,11/3/23,0,Michelle,CHILDREN OF
8663,Do not use 3131,,,,,,,CHILDREN OF THE CORN VII: REVELATION,Movies Acquired,MIRAMAX,Committed,1/1/23,,,,HBO Acquired,2023,4d1ba324-839c-4f64-8c07-d30c3cfd28bf,manual,11/3/23,0,Michelle,CHILDREN OF
8736,HBO-OP-001223,,,,,,,Chimps,Documentary Series Original,,Committed,,,WCF-10024826,No,HBO OP,2024,,,11/3/23,0,Michelle,Chimps
2359,MAX-AQ-002255,GYJ6yKQdzzcLDwgEAAAKh,,,,,,"CITY OF LOST CHILDREN, THE",Movies Acquired,SONY PICTURES TELEVISION INC.,Committed,6/1/21,,,No,Max Acquired,2021,,,11/3/23,0,Michelle,CITY OF lost
8664,Do not use 5024,,,,,,,CLASS,Movies Acquired,MGM,Committed,,,,,HBO Acquired,2020,,,11/3/23,0,Michelle,CLASS
8666,MAX-AQ-007098,,,,,,,CNN Library - 2023,Documentary Series Acquired,CNN,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Michelle,CNN Library
8667,MAX-AQ-007097,,,,,,,CNN Library - 2024+,Documentary Series Acquired,CNN,Uncommitted,1/1/24,,,No,Max Acquired,2024,,,11/3/23,0,Michelle,CNN Library
8668,MAX-AQ-007137,,,,,,,CNN Special Report: Assault on Democracy: Roots of Trumps Insurgency,Documentary Series Acquired,CNN,Committed,5/23/23,,,No,Max Acquired,2023,efcd0acd-32cf-40a6-b8eb-cd1dd37686dc,manual,11/3/23,0,Michelle,CNN Special
8669,MAX-AQ-007138,,,,,,,CNN Special Report: Rising Hate: Antisemitism in America,Documentary Series Acquired,CNN,Committed,5/23/23,,,No,Max Acquired,2023,a5b0a19c-1426-49d2-be44-b55cbe7c5988,manual,11/3/23,0,Michelle,CNN Special
8670,MAX-AQ-007139,,,,,,,CNN Special Report: The Will to Win: Ukraine at War,Documentary Series Acquired,CNN,Committed,5/23/23,,,No,Max Acquired,2023,e4aac23a-582e-4872-960d-f32eb9fa2747,manual,11/3/23,0,Michelle,CNN Special
8671,MAX-AQ-007140,,,,,,,CNN Special Report: Voices of Auschwitz,Documentary Series Acquired,CNN,Committed,5/23/23,,,No,Max Acquired,2023,16445516-bc67-4eed-b834-bdd58dbf1cba,manual,11/3/23,0,Michelle,CNN Special
8672,MAX-AQ-005836,,,,,,,CNN+ Library Content,Documentary Series Acquired,CNN,Committed,9/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Michelle,CNN+ Library Content
8737,HBO-OP-000837,,,,,,,College Admissions Scandal,Documentary Feature Original,,Committed,,,WCF-10020523,No,HBO OP,,,,11/3/23,0,Michelle,College Admissions Scandal
8738,MAX-AQ-005699,,,,,,,Common Side Effects (1/2 hrs) 101-110,Adult Animation Acquired,AS,Committed,10/1/24,,,No,Max Acquired,2024,,,11/3/23,0,Michelle,Common Side
8739,TBD-2,,,,,,,Companion (NL),Movies Acquired,WB,Committed,6/8/24,,,,HBO Acquired,2024,,,11/3/23,0,Michelle,Companion
8740,MAX-OP-000844,,,,,,,Conan O'Brien Must Go,Unscripted Original,TEAM COCO,Committed,,,DTC1372,No,Max OP,2024,,,11/3/23,0,Michelle,Conan O'Brien
8741,MAX-AQ-001482,,,,,,,Conan Travel Specials (ConanCo),Unscripted Acquired,CONANCO,Committed,6/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Michelle,Conan Travel
8742,MAX-AQ-001483,,,,,,,Conan Travel Specials (Netflix) (ConanCo),Unscripted Acquired,CONANCO,Committed,12/31/20,,,No,Max Acquired,2020,,,11/3/23,0,Michelle,Conan Travel
8743,MAX-AQ-001485,,,,,,,Conan Travel Specials (Netflix) (TBS),Unscripted Acquired,CONAVERTICALS LLC,Committed,12/31/20,,,No,Max Acquired,2020,,,11/3/23,0,Michelle,Conan Travel
8744,MAX-AQ-001484,,,,,,,Conan Travel Specials (TBS),Unscripted Acquired,CONAVERTICALS LLC,Committed,6/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Michelle,Conan Travel
9030,MAX-AQ-002979,,,,,,,Conjuring 3 (First Window),Movies Acquired,WB,Committed,6/4/21,,,No,Max Acquired,2021,,,11/3/23,0,Viju,Conjuring 3
9048,MAX-AQ-002996,,,,,,,Conjuring 3 (Second Window),Movies Acquired,WB,Committed,4/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Viju,Conjuring 3
9051,HBO-OP-001178,,,,,,,Consumerism Documentary,Documentary Feature Original,,Committed,,,WCF-10024411,No,HBO OP,2026,,,11/3/23,0,Viju,Consumerism Documentary
9055,Do not use 381,,,,,,,Contingency - 3rd Party Placeholder,Movies Acquired,3RD-PARTY,Uncommitted,,,,,HBO Acquired,1900,,,11/3/23,0,Viju,Contingency -
9056,Do not use 379,,,,,,,Contingency - Intercompany Placeholder,Movies Acquired,WB,Committed,,,,,HBO Acquired,1900,,,11/3/23,0,Viju,Contingency -
9057,Do not use 376,,,,,,,Contingency - WB Day 46 Impact,Movies Acquired,WB,Committed,,,,,HBO Acquired,,,,11/3/23,0,Viju,Contingency -
9061,MAX-OP-000782,,,,,,,Cookie Monster's Bakesale (SS Special #1),Kids Content Original,SS,Committed,,,HKF0061,Yes,Max OP,2023,,,11/3/23,0,Viju,Cookie Monster's
8677,Do not use 3559,,,,,,,COST OF A SOUL,Movies Acquired,RELATIVITY,Committed,1/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Michelle,COST OF
9067,HBO-OP-000838,,,,,,,Country Doctor,Documentary Feature Original,,Committed,,,WCF-10020788,No,HBO OP,2025,,,11/3/23,0,Viju,Country Doctor
9068,MAX-AQ-005284,,,,,,,"Courtship of Andy Hardy, The",Movies Acquired,WB,Committed,9/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Viju,Courtship of
8678,MAX-OP-000667,,,,,,,COVID,"Development, Overall Deals, Other",,Uncommitted,,,COVPRO,No,Max OP,,,,11/3/23,0,Michelle,COVID
8679,HBO-OP-000643,,,,,,,COVID-19 Costs,"Development, Overall Deals, Other",,Committed,,,WCF-COVID-19 Costs,No,HBO OP,,,,11/3/23,0,Michelle,COVID-19 Costs
8680,HBO-OP-000772,,,,,,,COVID-19 Protocols,"Development, Overall Deals, Other",,Committed,,,WCF-COVID-19 Protocols,No,HBO OP,,,,11/3/23,0,Michelle,COVID-19 Protocols
9069,MAX-AQ-001886,,,,,,,Cowboy Builders (UK) (Seasons 1-4),Unscripted Acquired,WB,Committed,6/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Viju,Cowboy Builders
9072,MAX-OP-000573,,,,,,,Coyote vs. Acme,Movies Original,WBP,Committed,,,DTC1399,No,Max OP,2024,,,11/3/23,0,Viju,Coyote vs. Acme
9073,HBO-OP-000906,,,,,,,Cracking Cases,Documentary Series Original,,Uncommitted,,,WCF-10022605,No,HBO OP,,,,11/3/23,0,Viju,Cracking Cases
9074,MAX-OP-000006,,,,,,,Craftopia-Season1_A,Unscripted Original,TP,Committed,,,DTC1035,No,Max OP,2020,,,11/3/23,0,Viju,Craftopia
9092,MAX-OP-000042,,,,,,,Craftopia-Season1_B,Unscripted Original,TP,Committed,,,CRAFTS1B,No,Max OP,2020,,,11/3/23,0,Viju,Craftopia
9093,MAX-OP-000053,,,,,,,Craftopia-Season1_C,Unscripted Original,TP,Committed,,,CRAFTS1C,No,Max OP,2020,,,11/3/23,0,Viju,Craftopia
9094,MAX-OP-000813,,,,,,,Creature Commandos S1,Adult Animation Original,WBA,Committed,,,DTC1375,No,Max OP,2025,,,11/3/23,0,Viju,Creature Commandos
9095,MAX-OP-000817,,,,,,,Creature Commandos S2 / TBD,Adult Animation Original,TBD,Uncommitted,,,TBDANI23S2,No,Max OP,2026,,,11/3/23,0,Viju,Creature Commandos
9096,MAX-OP-000820,,,,,,,Creature Commandos S3 / TBD,Adult Animation Original,TBD,Uncommitted,,,TBDANI23S3,No,Max OP,2027,,,11/3/23,0,Viju,Creature Commandos
8681,Do not use 994,,,,,,,CRIMINAL,Movies Acquired,3RD-PARTY,Committed,9/1/24,,,,HBO Acquired,2024,,,11/3/23,0,Michelle,CRIMINAL
9097,MAX-AQ-000001,,,,,,,Criterion Collection,Movies Acquired,CRITERION,Committed,6/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Viju,Criterion Collection
9098,MAX-AQ-000003,,,,,,,Criterion Collection - 2021 Renewal,Movies Acquired,CRITERION,Committed,10/1/21,,,No,Max Acquired,2021,,,11/3/23,0,Viju,Criterion Collection
9099,MAX-AQ-000004,,,,,,,Criterion Collection - 2024 Renewal,Movies Acquired,CRITERION,Uncommitted,10/1/24,,,No,Max Acquired,2024,,,11/3/23,0,Viju,Criterion Collection
9100,MAX-AQ-005623,,,,,,,"Critic, The - HBOMax",International Content Acquired,HBO INT. - SERIES,Committed,11/10/22,,,No,Max Acquired,2022,,,11/3/23,0,Viju,Critic - HBOMax
9101,MAX-AQ-005837,,,,,,,"Cube, The S2",Comedy Series Acquired,TBS,Committed,9/4/23,,,No,Max Acquired,2023,,,11/3/23,0,Viju,Cube
9102,MAX-AQ-001478,,,,,,,Curiosity Stream Year 1 ,Documentary Series Acquired,CURIOSITY STREAM INC,Committed,6/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Viju,Curiosity Stream
9103,MAX-AQ-001479,,,,,,,Curiosity Stream Year 1 (Additional Fee),Documentary Series Acquired,CURIOSITY STREAM INC,Committed,12/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Viju,Curiosity Stream
9104,MAX-AQ-001480,,,,,,,Curiosity Stream Year 2,Documentary Series Acquired,CURIOSITY STREAM INC,Committed,5/27/21,,,No,Max Acquired,2021,,,11/3/23,0,Viju,Curiosity Stream
9105,MAX-AQ-001481,,,,,,,Curiosity Stream Year 2 (Additional Fee),Documentary Series Acquired,CURIOSITY STREAM INC,Committed,12/1/21,,,No,Max Acquired,2021,,,11/3/23,0,Viju,Curiosity Stream
9106,MAX-AQ-004465,,,,,,,"Curse of La Llorona, The",Movies Acquired,WB,Committed,5/14/22,,,No,Max Acquired,2022,,,11/3/23,0,Viju,Curse of
8682,Do not use 1596,,,,,,,CUT BANK,Movies Acquired,A24,Committed,12/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Michelle,CUT BANK
9136,HBO-OP-000841,,,,,,,Cyberstalking,Documentary Feature Original,,Committed,,,WCF-10021461,No,HBO OP,,,,11/3/23,0,Viju,Cyberstalking
8683,Do not use 2890,,,,,,,CYBORG,Movies Acquired,MGM,Committed,5/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Michelle,CYBORG
9137,MAX-AQ-005538,,,,,,,Czech It Out,International Content Original,HBO INT. - SERIES,Committed,4/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Viju,Czech It Out
9138,D+ Exclusives,,,,,,,D+ Exclusives,D+,DISCCOVERY,Committed,,,,,Discovery+,,,,11/3/23,0,Viju,D+ Exclusives
9139,D+ Shared,,,,,,,D+ Shared,D+,DISCCOVERY,Committed,,,,,Discovery+,,,,11/3/23,0,Viju,D+ Shared
9144,MAX-AQ-002258,,,,,,,"DA VINCI CODE, THE",Movies Acquired,SONY PICTURES TELEVISION INC.,Committed,6/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Viju,DA VINCI CODE
9393,MAX-AQ-000053,,,,,,,Daddy Day Care (Library),Movies Acquired,REVOLUTION STUDIOS,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Viju,Daddy Day
9145,Do not use 1926,,,,,,,DAMIEN OMEN II,Movies Acquired,FOX,Committed,8/1/22,,,,HBO Acquired,2022,,,11/3/23,0,Viju,DAMIEN OMEN
9396,MAX-AQ-005287,,,,,,,"Damsel in Distress, A",Movies Acquired,WB,Committed,2/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Viju,Damsel in
9146,Do not use 4410,,,,,,,DANCE WITH ME,Movies Acquired,SONY,Committed,1/1/24,,,,HBO Acquired,2024,,,11/3/23,0,Viju,DANCE WITH ME
9151,MAX-AQ-004144,,,,,,,"DANGEROUS METHOD, A",Movies Acquired,SONY PICTURES TELEVISION INC.,Committed,8/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Viju,DANGEROUS METHOD
9152,HBO-OP-000842,,,,,,,DANIEL,Documentary Feature Original,,Committed,,,WCF-10023283,No,HBO OP,2023,,,11/3/23,0,Viju,DANIEL
9153,Do not use 3832,,,,,,,DANTES PEAK,Movies Acquired,UNIVERSAL,Committed,7/1/20,,,,HBO Acquired,2020,,,11/3/23,0,Viju,DANTES PEAK
9156,MAX-AQ-004184,,,,,,,"DARK CRYSTAL, THE",Movies Acquired,SONY PICTURES TELEVISION INC.,Committed,1/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Viju,DARK CRYSTAL
9402,MAX-AQ-005288,,,,,,,"Dark Horse, The",Movies Acquired,WB,Committed,2/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Viju,Dark Horse
9403,MAX-AQ-000933,,,,,,,Dark Knight Rises,Movies Acquired,WB,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Viju,Dark Knight Rises
9404,MAX-AQ-006087,,,,,,,"Dark Knight Rises, The",Movies Acquired,WB,Committed,11/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Viju,Dark Knight Rises
9417,MAX-AQ-004469,,,,,,,"Dark Knight, The",Movies Acquired,WB,Committed,1/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Viju,Dark Knight
9440,HBO-OP-001160,,,,,,,Dark Money Project,Documentary Feature Original,,Committed,,,Dark Money Project,No,HBO OP,2025,,,11/3/23,0,Viju,Dark Money Project
9157,Do not use 5937,,,,,,,DARK PHOENIX - 0629815_12-114,Movies Acquired,FOX,Committed,3/1/20,,,,HBO Acquired,2020,,,11/3/23,0,Viju,DARK PHOENIX
9159,Do not use 2369,,,,,,,DARK SKIES,Movies Acquired,LIONS GATE,Committed,1/1/24,,,,HBO Acquired,2024,,,11/3/23,0,Viju,DARK SKIES
9441,MAX-AQ-007264,,,,,,,Dark Winds S1,Drama Series Acquired,RAINBOW MEDIA HOLDINGS LLC,Committed,9/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Viju,Dark Winds
9160,Do not use 2370,,,,,,,DATE AND SWITCH,Movies Acquired,LIONS GATE,Committed,1/1/24,,,,HBO Acquired,2024,,,11/3/23,0,Viju,DATE AND SWITCH
9443,MAX-AQ-000800,,,,,,,David Copperfield (1935),Movies Acquired,WB,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Viju,David Copperfield
9458,HBO-OP-000821,,,,,,,David France Coronavirus Project,Documentary Feature Original,,Committed,,,WCF-10021788,No,HBO OP,,,,11/3/23,0,Viju,David France
9459,HBO-OP-001045,,,,,,,David Holmes,Documentary Feature Original,,Committed,,,WCF-10023776,No,HBO OP,2023,,,11/3/23,0,Viju,David Holmes
9460,MAX-AQ-001793,,,,,,,David Makes Man S1,Drama Series Acquired,WB,Committed,7/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Viju,David Makes Man
9461,MAX-AQ-001794,,,,,,,David Makes Man S2,Drama Series Acquired,WB,Committed,11/1/21,,,No,Max Acquired,2021,,,11/3/23,0,Viju,David Makes Man
9462,MAX-AQ-001795,,,,,,,David Makes Man S3,Drama Series Acquired,WB,Committed,10/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Viju,David Makes Man
9463,MAX-AQ-001796,,,,,,,David Makes Man S4,Drama Series Acquired,WB,Committed,1/1/25,,,No,Max Acquired,2025,,,11/3/23,0,Viju,David Makes
9464,HBO-OP-000718,,,,,,,Days of Abandonment,Movies Original,,Committed,,,WCF-10020156,No,HBO OP,,,,11/3/23,0,Viju,Days of Abandonment
9163,Do not use 1342,,,,,,,DC LEAGUE OF SUPER PETS,Movies Acquired,INTERCOMPANY,Committed,12/26/29,,,,HBO Acquired,2029,,,11/3/23,0,Viju,DC LEAGUE
9177,MAX-AQ-006104,,,,,,,DC Showcase: Superman/Shazam!: The Return of the Black Adam,Movies Acquired,WB,Committed,1/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Viju,The Return of the Black Adam
9181,MAX-AQ-001515,,,,,,,DCI Banks: Aftermath,Drama Series Acquired,"BBC STUDIOS AMERICAS, INC.",Committed,6/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Viju,DCI Banks
